Produkt,Datum,prognose,lo80,hi80,lo95,hi95
Gurkenkonserve,2026-02-01,168.49266976150585,144.01285905984744,202.30341459092816,133.6178853309422,225.95158054730078
Gurkenkonserve,2026-03-01,170.07272697868453,144.6438761178704,205.58822359306845,133.9184648845384,230.7004896803938
Gurkenkonserve,2026-04-01,171.6811752696579,145.2932516386878,208.94976823946575,134.23754847821436,235.59254073571554
Gurkenkonserve,2026-05-01,173.31877286461636,145.96047678212642,212.3922346269002,134.5741849102667,240.63691720927036
Gurkenkonserve,2026-06-01,174.98630498384964,146.64512769767285,215.91992060827903,134.92754695224076,245.84325249569414
Gyros oder andere fertige Fleischpfanne,2025-07-01,134.17124217333316,127.13393521385926,140.85742386979808,123.24606992300549,144.2715039554282
Gyros oder andere fertige Fleischpfanne,2025-08-01,134.67072796291012,127.38878947116413,141.57864818728433,123.36009594972462,145.1024256785981
Gyros oder andere fertige Fleischpfanne,2025-09-01,135.1683681568589,127.6526844086042,142.28765054604284,123.48911409890978,145.9158407163781
Gyros oder andere fertige Fleischpfanne,2025-10-01,135.6641830641075,127.92462549174992,142.9854524841931,123.6315921525206,146.7132918782049
Gyros oder andere fertige Fleischpfanne,2025-11-01,136.15819262382672,128.2037693213844,143.67292410509202,123.78622883789991,147.49609119375538
Gyros oder andere fertige Fleischpfanne,2025-12-01,136.65041641478675,128.48939325535778,144.3508144574806,123.95190743148436,148.26536629673367
Gyros oder andere fertige Fleischpfanne,2026-01-01,137.1408736644117,128.7808724907707,145.01977445542332,124.12766075958527,149.02209541217815
Gyros oder andere fertige Fleischpfanne,2026-02-01,137.629583257544,129.0776624776994,145.6803744668172,124.31264434340272,149.76713420009938
Gyros oder andere fertige Fleischpfanne,2026-03-01,138.11656374492918,129.37928521910803,146.3331180158131,124.5061154798888,150.50123666380907
Gyros oder andere fertige Fleischpfanne,2026-04-01,138.60183335143276,129.6853184535635,146.97845260252362,124.70741672547534,151.22507165590014
Gyros oder andere fertige Fleischpfanne,2026-05-01,139.08540998399897,129.995387010269,147.6167783504928,124.91596269725522,151.9392360672672
Gyros oder andere fertige Fleischpfanne,2026-06-01,139.56731123936137,130.30915582432462,148.2484549940099,125.13122940935092,152.64426548141182
Haferflocken,2025-07-01,153.37228845246202,132.19996314171317,182.06985881456188,123.10553331520775,201.78092889406173
Haferflocken,2025-08-01,154.70925890133026,132.5066360902677,185.23273753521983,123.05198226934438,206.4857943821388
Haferflocken,2025-09-01,156.06854727029923,132.83925467403816,188.45385511903,123.03098183810786,211.31265080930882
Haferflocken,2025-10-01,157.45070694943828,133.19574566519117,191.73854831469367,123.03929718962581,216.27285098714418
Haferflocken,2025-11-01,158.85630960665185,133.57439143594834,195.09197274616173,123.07422867541743,221.37779339987142
Haferflocken,2025-12-01,160.2859459442724,133.9737560869078,198.51918867745923,123.13349984148677,226.63908693806042
Haferflocken,2026-01-01,161.74022649344332,134.3926301647975,202.02522917518763,123.21517364113966,232.06869326439227
Haferflocken,2026-02-01,163.21978244844365,134.82998858346417,205.6151561516508,123.31758866927025,237.67905575650494
Haferflocken,2026-03-01,164.72526654335894,135.28495811002188,209.29410803447985,123.43930989480829,243.48322143149323
Haferflocken,2026-04-01,166.2573539735549,135.75679190347537,213.0673416955837,123.5790900778985,249.49496068339616
Haferflocken,2026-05-01,167.8167433647236,136.24484933577233,216.94027054384503,123.73583918638714,255.72888869841708
Haferflocken,2026-06-01,169.4041577923169,136.7485798260194,220.91850020088765,123.90859988648901,262.2005918424777
Hartkäse,2025-07-01,131.38762260063402,111.5001535194482,159.30040690293944,103.13670831951653,179.13229927471218
Hartkäse,2025-08-01,131.38766365976898,110.7727336386357,160.75468665787696,102.17990445743139,181.92877156384404
Hartkäse,2025-09-01,131.38768391181225,110.08254599155286,162.1752829313332,101.27672775114506,184.69361601535007
Hartkäse,2025-10-01,131.3876939009444,109.42537266544711,163.5664431116691,100.42093437585143,187.43344128475323
Hartkäse,2025-11-01,131.38769882798928,108.79771470380355,164.93169392740595,99.60735910064533,190.1537972350732
Hartkäse,2025-12-01,131.3877012582101,108.19663491374074,166.27399961058617,98.83167683680752,192.85940821187563
Hartkäse,2026-01-01,131.38770245689446,107.61964115966023,167.5958790926853,98.09022640910979,195.55434684687768
Hartkäse,2026-02-01,131.38770304813212,107.06459849818106,168.89949411731223,97.37987833579832,198.24216522238015
Hartkäse,2026-03-01,131.38770333975455,106.52966211255278,170.18671643181304,96.69793417805847,200.92599515035187
Hartkäse,2026-04-01,131.3877034835947,106.01322544307132,171.45917972170818,96.04204886256896,203.60862582313098
Hartkäse,2026-05-01,131.38770355454295,105.51387956662566,172.71832026531004,95.41016995922978,206.29256468547
Hartkäse,2026-06-01,131.38770358953607,105.03038101216747,173.96540913699008,94.80048964422487,208.9800857147426
Hefegebäck,2025-07-01,130.10400297940058,95.51644148541986,199.91939943421713,83.50805878255687,275.15813374482565
Hefegebäck,2025-08-01,130.19696647683818,92.82859635612955,212.2589179556664,80.333756327723,311.76157828747074
Hefegebäck,2025-09-01,130.29005625889621,90.19268592288941,226.63694036920387,77.28048879777393,360.74035593616196
Hefegebäck,2025-10-01,130.38327257854195,87.61487489382695,243.54566268431304,74.35018620305999,429.2479551486272
Hefegebäck,2025-11-01,130.47661568941646,85.0997845302828,263.6537395178114,71.54288491692704,531.1895462281018
Hefegebäck,2025-12-01,130.57008584582928,82.65075517283873,287.8912528392625,68.85719357748214,697.4924884246423
Hefegebäck,2026-01-01,130.6636833027657,80.27006480651502,317.5890256510211,66.29066052232682,1012.9482822371714
Hefegebäck,2026-02-01,130.75740831588635,77.95911240651374,354.71734584186134,63.84006362442751,1817.8599568229884
Hefegebäck,2026-03-01,130.85126114153474,75.71857242623828,402.3174615749814,61.50163849215996,7176.080172876279
Hefegebäck,2026-04-01,130.94524203673157,73.54852526821978,465.334467947644,59.27125749987516,NA
Hefegebäck,2026-05-01,131.0393512591811,71.44856755666656,552.36393876974455,57.144569516904426,NA
Hefegebäck,2026-06-01,131.13358906727706,69.41790530869483,679.7335877728619,55.117108212167444,NA
Honig,2025-07-01,119.47813882329564,103.22171306641961,141.40065696220026,96.21693248033513,156.38518096618196
Honig,2025-08-01,119.43499450542726,102.33723997942938,142.9186000529232,95.05229087011031,159.25518538581892
Honig,2025-09-01,119.39748589578642,101.49283222928284,144.43349227500246,93.94629937864028,162.15623390362134
Honig,2025-10-01,119.3648741063124,100.68579614061106,145.94439567658955,92.89470083339614,165.08732081270887
Honig,2025-11-01,119.33651778688561,99.91361214997961,147.45061877996838,91.8935503916416,168.04780586857763
Honig,2025-12-01,119.31186008842597,99.1739329438732,148.95167570167027,90.9392046486489,171.03736625275388
Honig,2026-01-01,119.29041740753658,98.4645783726706,150.44725143293056,90.02830678126791,174.05595514950264
Honig,2026-02-01,119.2717696598742,97.78352821896138,151.93717245497066,89.15776938480445,177.10376621253025
Honig,2026-03-01,119.25555186750212,97.1289136450754,153.4213819207577,88.32475621046758,180.1812031867408
Honig,2026-04-01,119.24144687735047,96.49900793093578,154.89991872206102,87.5266636523917,183.28885400357672
Honig,2026-05-01,119.22917905460436,95.8922169431914,156.37289985214522,86.76110256090388,186.42746874419714
Honig,2026-06-01,119.21850881742516,95.3070696455888,157.8405055603269,86.02588075749462,189.59794094355905
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-07-01,142.13932453123184,137.06289971840496,147.3025479470069,134.41080188452145,150.0708672211585
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-08-01,145.58818784394114,140.4266401197646,150.83733270521395,137.7298042912561,153.65145917877732
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-09-01,150.21124557368282,144.96762296423802,155.54246779075632,142.227339330072,158.4000453469446
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-10-01,151.30187582506548,146.0393390852726,156.6520038982086,143.2890393305169,159.5195864887729
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-11-01,135.82249151762554,130.82290970559427,140.91022629904975,128.21204133117936,143.6391296456725
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2025-12-01,133.75065475363698,128.78744596139097,138.8020969790012,126.19586547818855,141.5118201916432
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-01-01,135.55559494903912,130.5606551921953,140.63869892818994,127.95224880684613,143.36515535545885
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-02-01,129.53922879290286,124.65093502759797,134.51592198139892,122.09908063402789,137.18614140011817
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-03-01,127.89769149085429,123.03894930504511,132.84489928178797,120.50276587898209,135.4995363649677
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-04-01,132.84678024066952,127.89953912446381,137.8822901014497,125.31642598126568,140.58359326342477
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-05-01,140.39286794562693,135.3139875558567,145.55973138830814,132.6610709854916,148.33045537866408
"Hülsenfrüchte, Spargel, Radieschen oder Ähnliches",2026-06-01,144.54979985680407,139.4000021134715,149.78743013861734,136.7094821246683,152.59555597976936
Instantkaffee oder Ähnliches,2025-07-01,122.4013660635244,106.52799826429603,143.46327969362017,99.61911637582593,157.64020487720336
Instantkaffee oder Ähnliches,2025-08-01,122.39194606898955,105.8555863522191,144.6377364373378,98.7194565058341,159.80799515804588
Instantkaffee oder Ähnliches,2025-09-01,122.38849630479574,105.22252998225731,145.7889874788304,97.87480665326501,161.95003044455044
Instantkaffee oder Ähnliches,2025-10-01,122.384330977217,104.62035986227892,146.91049204881014,97.07550679209771,164.05873724775083
Instantkaffee oder Ähnliches,2025-11-01,122.38259815888628,104.04784019860982,148.0102683295575,96.31825664801619,166.14507958214466
Instantkaffee oder Ähnliches,2025-12-01,122.38074136771922,103.50042973781075,149.0870345884157,95.59742242988638,168.2079724475604
Instantkaffee oder Ähnliches,2026-01-01,122.3798877501244,102.97644761944892,150.1449140863266,94.90999321890101,170.25330681814046
Instantkaffee oder Ähnliches,2026-02-01,122.37905421167572,102.47316143898163,151.184370291081,94.25234382425197,172.28213711386783
Instantkaffee oder Ähnliches,2026-03-01,122.37863949205192,101.98902674956848,152.20781884418363,93.62200989672395,174.2980659927315
Instantkaffee oder Ähnliches,2026-04-01,122.3782630470134,101.52222582195319,153.21619134317714,93.01646934831615,176.30269389619863
Instantkaffee oder Ähnliches,2026-05-01,122.37806359591788,101.07147331093896,154.21108239269054,92.43376624974128,178.29849291906444
Instantkaffee oder Ähnliches,2026-06-01,122.37789271498126,100.63546414028225,155.19345257951704,91.87204297500337,180.28706198349448
Joghurt,2025-07-01,134.26920261717103,114.55389838617306,161.61027524600763,106.2026948478048,180.80913820851725
Joghurt,2025-08-01,134.27048034866502,113.81615618555746,163.05339934037642,105.22768337306772,183.55577815453628
Joghurt,2025-09-01,134.2700506246552,113.11498617666481,164.45995747115785,104.30627603911051,186.2657751804331
Joghurt,2025-10-01,134.2704721486633,112.44825532693974,165.83728947821518,103.43408880537966,188.9491274470853
Joghurt,2025-11-01,134.27033521654604,111.81122309876135,167.1871564796144,102.60476009640509,191.60926826420564
Joghurt,2025-12-01,134.2704743612389,111.20155817426617,168.51362563676864,101.81446032123279,194.25215325708032
Joghurt,2026-01-01,134.27043081189447,110.61633338241397,169.8186548028768,101.05908665277322,196.88113677697953
Joghurt,2026-02-01,134.27047677219142,110.05356988252106,171.10481201530038,100.33560739678761,199.5002126546899
Joghurt,2026-03-01,134.27046295172798,109.51125510347914,172.3738051879364,99.64113783766072,202.11226416672343
Joghurt,2026-04-01,134.27047814251563,108.98780681680907,173.62742712764975,98.97332309799273,204.72022767002858
Joghurt,2026-05-01,134.2704737671287,108.48174139757432,174.867076778704,98.33001771353636,207.32651109956853
Joghurt,2026-06-01,134.27047879134295,107.99180482326365,176.09409391908414,97.70938123601628,209.9334201469895
"Kabeljau oder Lachs, frisch oder gekühlt",2025-07-01,136.24452003796068,122.70687402969939,152.93222054578263,116.52974447994315,163.43219380697627
"Kabeljau oder Lachs, frisch oder gekühlt",2025-08-01,136.97331873568328,122.83874353030963,154.55447228647589,116.42724088061408,165.7060371196677
"Kabeljau oder Lachs, frisch oder gekühlt",2025-09-01,137.7095601004914,122.98719906613192,156.18403445562407,116.34736381948468,167.99560194765414
"Kabeljau oder Lachs, frisch oder gekühlt",2025-10-01,138.45335668453563,123.15074255507277,157.8229213422049,116.28781500435501,170.30425942457114
"Kabeljau oder Lachs, frisch oder gekühlt",2025-11-01,139.20482330011552,123.32812028886099,159.47291821317748,116.24666703074053,172.63505061632617
"Kabeljau oder Lachs, frisch oder gekühlt",2025-12-01,139.96407707636408,123.51827235062544,161.1356324768341,116.22228642239055,174.99076544067336
"Kabeljau oder Lachs, frisch oder gekühlt",2026-01-01,140.73123751768085,123.72029468164028,162.81253222375437,116.21327593164446,177.3740024408109
"Kabeljau oder Lachs, frisch oder gekühlt",2026-02-01,141.50642656388914,123.93341014589919,164.5049757979458,116.21843053681421,179.78721498339792
"Kabeljau oder Lachs, frisch oder gekühlt",2026-03-01,142.28976865226798,124.15694612306613,166.2142348693537,116.23670337484619,182.23274765132717
"Kabeljau oder Lachs, frisch oder gekühlt",2026-04-01,143.08139078145976,124.39031692179229,167.94151271721762,116.26717900832294,184.71286544102904
"Kabeljau oder Lachs, frisch oder gekühlt",2026-05-01,143.8814225773273,124.6330098087113,169.68795893073198,116.30905219240309,187.22977760857998
"Kabeljau oder Lachs, frisch oder gekühlt",2026-06-01,144.689996360893,124.88457378809427,171.4546813939833,116.3616108249134,189.7856574919943
Kaffeepads oder Kaffeekapseln,2025-07-01,129.8051618800852,122.92840924610175,136.3355158315893,119.12750466358247,139.6689412528817
Kaffeepads oder Kaffeekapseln,2025-08-01,130.20429890528078,123.08357158348713,136.9553224659563,119.14194813648231,140.39776211330812
Kaffeepads oder Kaffeekapseln,2025-09-01,130.60221621158098,123.24788666239242,137.56396217175012,119.1711759102223,141.11033332911506
Kaffeepads oder Kaffeekapseln,2025-10-01,130.99892491335999,123.42039846601963,138.16240388778323,119.21372130060021,141.80812372835805
Kaffeepads oder Kaffeekapseln,2025-11-01,131.39443595721485,123.60029605560432,138.75147138520614,119.26833918409945,142.49238072690525
Kaffeepads oder Kaffeekapseln,2025-12-01,131.78876012549011,123.78688434578406,139.33187249157552,119.33396136255553,143.1641749576557
Kaffeepads oder Kaffeekapseln,2026-01-01,132.1819080397073,123.97956206735998,139.90422112760783,119.40966290868138,143.8244339190991
Kaffeepads oder Kaffeekapseln,2026-02-01,132.5738901639037,124.1778048647846,140.46905420928243,119.49463635576781,144.47396777989573
